datetime,irradiance,power
2026-08-27 00:00:00,0.0,0.0
2026-08-27 01:00:00,0.0,0.0
2026-08-27 02:00:00,0.0,0.0
2026-08-27 03:00:00,0.0,0.0
2026-08-27 04:00:00,0.0,0.0
2026-08-27 05:00:00,0.0,0.0
2026-08-27 06:00:00,0.0,0.0
2026-08-27 07:00:00,4.4,0.023760000000000003
2026-08-27 08:00:00,49.5,0.2673
2026-08-27 09:00:00,113.3,0.61182
2026-08-27 10:00:00,176.2,0.95148
2026-08-27 11:00:00,287.2,1.5508799999999998
2026-08-27 12:00:00,532.0,2.8728000000000002
2026-08-27 13:00:00,682.7,3.6865800000000006
2026-08-27 14:00:00,819.2,4.423680000000001
2026-08-27 15:00:00,784.2,4.234680000000001
2026-08-27 16:00:00,558.1,3.0137400000000003
2026-08-27 17:00:00,461.4,2.4915599999999998
2026-08-27 18:00:00,268.7,1.45098
2026-08-27 19:00:00,180.5,0.9747
2026-08-27 20:00:00,92.8,0.50112
2026-08-27 21:00:00,0.0,0.0
2026-08-27 22:00:00,0.0,0.0
2026-08-27 23:00:00,0.0,0.0
2026-08-28 00:00:00,0.0,0.0
2026-08-28 01:00:00,0.0,0.0
2026-08-28 02:00:00,0.0,0.0
2026-08-28 03:00:00,0.0,0.0
2026-08-28 04:00:00,0.0,0.0
2026-08-28 05:00:00,0.0,0.0
2026-08-28 06:00:00,0.0,0.0
2026-08-28 07:00:00,1.8,0.009720000000000001
2026-08-28 08:00:00,33.7,0.18198000000000003
2026-08-28 09:00:00,92.9,0.5016600000000001
2026-08-28 10:00:00,84.4,0.45576000000000005
2026-08-28 11:00:00,71.3,0.38502
2026-08-28 12:00:00,44.1,0.23814000000000002
2026-08-28 13:00:00,93.9,0.5070600000000002
2026-08-28 14:00:00,252.3,1.3624200000000002
2026-08-28 15:00:00,305.8,1.6513200000000001
2026-08-28 16:00:00,448.4,2.4213599999999995
2026-08-28 17:00:00,311.1,1.67994
2026-08-28 18:00:00,143.7,0.77598
2026-08-28 19:00:00,45.9,0.24786
2026-08-28 20:00:00,27.4,0.14796
2026-08-28 21:00:00,0.0,0.0
2026-08-28 22:00:00,0.0,0.0
2026-08-28 23:00:00,0.0,0.0
