datetime,irradiance,power
2026-09-16 00:00:00,0.0,0.0
2026-09-16 01:00:00,0.0,0.0
2026-09-16 02:00:00,0.0,0.0
2026-09-16 03:00:00,0.0,0.0
2026-09-16 04:00:00,0.0,0.0
2026-09-16 05:00:00,0.0,0.0
2026-09-16 06:00:00,0.0,0.0
2026-09-16 07:00:00,0.0,0.0
2026-09-16 08:00:00,72.0,0.324
2026-09-16 09:00:00,343.6,1.5462
2026-09-16 10:00:00,353.0,1.5885
2026-09-16 11:00:00,257.0,1.1564999999999999
2026-09-16 12:00:00,131.9,0.59355
2026-09-16 13:00:00,93.9,0.42255
2026-09-16 14:00:00,71.5,0.32175
2026-09-16 15:00:00,169.3,0.76185
2026-09-16 16:00:00,167.4,0.7533
2026-09-16 17:00:00,138.7,0.62415
2026-09-16 18:00:00,97.5,0.43875
2026-09-16 19:00:00,56.5,0.25425
2026-09-16 20:00:00,7.1,0.03195
2026-09-16 21:00:00,0.0,0.0
2026-09-16 22:00:00,0.0,0.0
2026-09-16 23:00:00,0.0,0.0
2026-09-17 00:00:00,0.0,0.0
2026-09-17 01:00:00,0.0,0.0
2026-09-17 02:00:00,0.0,0.0
2026-09-17 03:00:00,0.0,0.0
2026-09-17 04:00:00,0.0,0.0
2026-09-17 05:00:00,0.0,0.0
2026-09-17 06:00:00,0.0,0.0
2026-09-17 07:00:00,0.0,0.0
2026-09-17 08:00:00,105.6,0.4752
2026-09-17 09:00:00,373.2,1.6794000000000002
2026-09-17 10:00:00,568.7,2.5591500000000003
2026-09-17 11:00:00,755.8,3.4011
2026-09-17 12:00:00,612.4,2.7558
2026-09-17 13:00:00,647.2,2.9124000000000003
2026-09-17 14:00:00,520.0,2.3400000000000003
2026-09-17 15:00:00,445.7,2.00565
2026-09-17 16:00:00,354.1,1.59345
2026-09-17 17:00:00,230.1,1.0354500000000002
2026-09-17 18:00:00,95.4,0.4293
2026-09-17 19:00:00,43.4,0.1953
2026-09-17 20:00:00,5.4,0.0243
2026-09-17 21:00:00,0.0,0.0
2026-09-17 22:00:00,0.0,0.0
2026-09-17 23:00:00,0.0,0.0
