datetime,irradiance,power
2026-08-19 00:00:00,0.0,0.0
2026-08-19 01:00:00,0.0,0.0
2026-08-19 02:00:00,0.0,0.0
2026-08-19 03:00:00,0.0,0.0
2026-08-19 04:00:00,0.0,0.0
2026-08-19 05:00:00,0.0,0.0
2026-08-19 06:00:00,0.0,0.0
2026-08-19 07:00:00,7.1,0.03833999999999999
2026-08-19 08:00:00,55.2,0.29808000000000007
2026-08-19 09:00:00,107.8,0.58212
2026-08-19 10:00:00,162.2,0.87588
2026-08-19 11:00:00,312.1,1.68534
2026-08-19 12:00:00,363.9,1.9650599999999998
2026-08-19 13:00:00,249.2,1.34568
2026-08-19 14:00:00,501.1,2.70594
2026-08-19 15:00:00,523.4,2.8263599999999998
2026-08-19 16:00:00,718.0,3.8771999999999998
2026-08-19 17:00:00,822.3,4.440419999999999
2026-08-19 18:00:00,683.8,3.6925199999999996
2026-08-19 19:00:00,459.5,2.4813
2026-08-19 20:00:00,229.4,1.23876
2026-08-19 21:00:00,20.4,0.11016
2026-08-19 22:00:00,0.0,0.0
2026-08-19 23:00:00,0.0,0.0
2026-08-20 00:00:00,0.0,0.0
2026-08-20 01:00:00,0.0,0.0
2026-08-20 02:00:00,0.0,0.0
2026-08-20 03:00:00,0.0,0.0
2026-08-20 04:00:00,0.0,0.0
2026-08-20 05:00:00,0.0,0.0
2026-08-20 06:00:00,0.0,0.0
2026-08-20 07:00:00,6.2,0.03348
2026-08-20 08:00:00,30.2,0.16308
2026-08-20 09:00:00,75.8,0.40932
2026-08-20 10:00:00,159.0,0.8586
2026-08-20 11:00:00,272.6,1.4720400000000002
2026-08-20 12:00:00,408.6,2.2064400000000006
2026-08-20 13:00:00,460.0,2.484
2026-08-20 14:00:00,510.4,2.75616
2026-08-20 15:00:00,434.7,2.34738
2026-08-20 16:00:00,379.6,2.0498400000000006
2026-08-20 17:00:00,419.8,2.2669200000000003
2026-08-20 18:00:00,385.5,2.0817
2026-08-20 19:00:00,308.4,1.66536
2026-08-20 20:00:00,39.7,0.21438000000000001
2026-08-20 21:00:00,1.8,0.009720000000000001
2026-08-20 22:00:00,0.0,0.0
2026-08-20 23:00:00,0.0,0.0
