datetime,irradiance,power
2026-08-20 00:00:00,0.0,0.0
2026-08-20 01:00:00,0.0,0.0
2026-08-20 02:00:00,0.0,0.0
2026-08-20 03:00:00,0.0,0.0
2026-08-20 04:00:00,0.0,0.0
2026-08-20 05:00:00,0.0,0.0
2026-08-20 06:00:00,0.0,0.0
2026-08-20 07:00:00,8.0,0.0432
2026-08-20 08:00:00,45.5,0.24570000000000003
2026-08-20 09:00:00,73.9,0.39906
2026-08-20 10:00:00,99.7,0.5383800000000001
2026-08-20 11:00:00,210.6,1.1372399999999998
2026-08-20 12:00:00,247.1,1.3343399999999999
2026-08-20 13:00:00,251.6,1.3586399999999998
2026-08-20 14:00:00,536.5,2.8971
2026-08-20 15:00:00,401.5,2.1681
2026-08-20 16:00:00,574.9,3.10446
2026-08-20 17:00:00,718.3,3.8788199999999993
2026-08-20 18:00:00,499.0,2.6946000000000003
2026-08-20 19:00:00,455.5,2.4597
2026-08-20 20:00:00,147.6,0.79704
2026-08-20 21:00:00,3.5,0.0189
2026-08-20 22:00:00,0.0,0.0
2026-08-20 23:00:00,0.0,0.0
2026-08-21 00:00:00,0.0,0.0
2026-08-21 01:00:00,0.0,0.0
2026-08-21 02:00:00,0.0,0.0
2026-08-21 03:00:00,0.0,0.0
2026-08-21 04:00:00,0.0,0.0
2026-08-21 05:00:00,0.0,0.0
2026-08-21 06:00:00,0.0,0.0
2026-08-21 07:00:00,5.3,0.028619999999999996
2026-08-21 08:00:00,55.9,0.30185999999999996
2026-08-21 09:00:00,105.0,0.5670000000000001
2026-08-21 10:00:00,170.2,0.9190799999999999
2026-08-21 11:00:00,199.4,1.0767600000000002
2026-08-21 12:00:00,163.9,0.8850600000000001
2026-08-21 13:00:00,149.2,0.80568
2026-08-21 14:00:00,157.4,0.8499600000000002
2026-08-21 15:00:00,162.4,0.8769600000000001
2026-08-21 16:00:00,190.6,1.02924
2026-08-21 17:00:00,174.2,0.94068
2026-08-21 18:00:00,185.3,1.00062
2026-08-21 19:00:00,167.3,0.90342
2026-08-21 20:00:00,35.4,0.19116
2026-08-21 21:00:00,1.8,0.009720000000000001
2026-08-21 22:00:00,0.0,0.0
2026-08-21 23:00:00,0.0,0.0
