datetime,power
2026-08-15 00:00:00,0.0
2026-08-15 00:15:00,0.0
2026-08-15 00:30:00,0.0
2026-08-15 00:45:00,0.0
2026-08-15 01:00:00,0.0
2026-08-15 01:15:00,0.0
2026-08-15 01:30:00,0.0
2026-08-15 01:45:00,0.0
2026-08-15 02:00:00,0.0
2026-08-15 02:15:00,0.0
2026-08-15 02:30:00,0.0
2026-08-15 02:45:00,0.0
2026-08-15 03:00:00,0.0
2026-08-15 03:15:00,0.0
2026-08-15 03:30:00,0.0
2026-08-15 03:45:00,0.0
2026-08-15 04:00:00,0.0
2026-08-15 04:15:00,0.0
2026-08-15 04:30:00,0.0
2026-08-15 04:45:00,0.0
2026-08-15 05:00:00,0.0
2026-08-15 05:15:00,0.0
2026-08-15 05:30:00,0.0
2026-08-15 05:45:00,0.0
2026-08-15 06:00:00,0.01
2026-08-15 06:15:00,0.055
2026-08-15 06:30:00,0.118
2026-08-15 06:45:00,0.209
2026-08-15 07:00:00,0.894
2026-08-15 07:15:00,1.254
2026-08-15 07:30:00,1.584
2026-08-15 07:45:00,1.904
2026-08-15 08:00:00,2.204
2026-08-15 08:15:00,2.463
2026-08-15 08:30:00,2.731
2026-08-15 08:45:00,2.947
2026-08-15 09:00:00,3.157
2026-08-15 09:15:00,3.332
2026-08-15 09:30:00,3.514
2026-08-15 09:45:00,3.787
2026-08-15 10:00:00,4.163
2026-08-15 10:15:00,4.608
2026-08-15 10:30:00,5.124
2026-08-15 10:45:00,5.548
2026-08-15 11:00:00,5.962
2026-08-15 11:15:00,6.373
2026-08-15 11:30:00,6.789
2026-08-15 11:45:00,7.09
2026-08-15 12:00:00,7.406
2026-08-15 12:15:00,7.729
2026-08-15 12:30:00,7.951
2026-08-15 12:45:00,8.128
2026-08-15 13:00:00,8.29
2026-08-15 13:15:00,8.304
2026-08-15 13:30:00,8.65
2026-08-15 13:45:00,6.579
2026-08-15 14:00:00,5.609
2026-08-15 14:15:00,5.529
2026-08-15 14:30:00,8.848
2026-08-15 14:45:00,8.435
2026-08-15 15:00:00,8.137
2026-08-15 15:15:00,6.714
2026-08-15 15:30:00,7.888
2026-08-15 15:45:00,7.093
2026-08-15 16:00:00,6.221
2026-08-15 16:15:00,5.29
2026-08-15 16:30:00,4.737
2026-08-15 16:45:00,4.065
2026-08-15 17:00:00,3.964
2026-08-15 17:15:00,3.148
2026-08-15 17:30:00,1.756
2026-08-15 17:45:00,1.356
2026-08-15 18:00:00,0.772
2026-08-15 18:15:00,0.735
2026-08-15 18:30:00,0.778
2026-08-15 18:45:00,0.716
2026-08-15 19:00:00,0.44
2026-08-15 19:15:00,0.322
2026-08-15 19:30:00,0.194
2026-08-15 19:45:00,0.086
2026-08-15 20:00:00,0.049
2026-08-15 20:15:00,0.026
2026-08-15 20:30:00,0.0
2026-08-15 20:45:00,0.0
2026-08-15 21:00:00,0.0
2026-08-15 21:15:00,0.0
2026-08-15 21:30:00,0.0
2026-08-15 21:45:00,0.0
2026-08-15 22:00:00,0.0
2026-08-15 22:15:00,0.0
2026-08-15 22:30:00,0.0
2026-08-15 22:45:00,0.0
2026-08-15 23:00:00,0.0
2026-08-15 23:15:00,0.0
2026-08-15 23:30:00,0.0
2026-08-15 23:45:00,0.0
