datetime,irradiance,power
2026-09-12 00:00:00,0.0,0.0
2026-09-12 01:00:00,0.0,0.0
2026-09-12 02:00:00,0.0,0.0
2026-09-12 03:00:00,0.0,0.0
2026-09-12 04:00:00,0.0,0.0
2026-09-12 05:00:00,0.0,0.0
2026-09-12 06:00:00,0.0,0.0
2026-09-12 07:00:00,0.0,0.0
2026-09-12 08:00:00,51.9,0.23355
2026-09-12 09:00:00,209.0,0.9405
2026-09-12 10:00:00,408.0,1.836
2026-09-12 11:00:00,608.6,2.7387
2026-09-12 12:00:00,691.7,3.11265
2026-09-12 13:00:00,617.9,2.7805500000000003
2026-09-12 14:00:00,550.1,2.4754500000000004
2026-09-12 15:00:00,454.7,2.04615
2026-09-12 16:00:00,390.4,1.7568
2026-09-12 17:00:00,217.8,0.9801
2026-09-12 18:00:00,93.3,0.41985000000000006
2026-09-12 19:00:00,61.4,0.2763
2026-09-12 20:00:00,11.6,0.0522
2026-09-12 21:00:00,0.0,0.0
2026-09-12 22:00:00,0.0,0.0
2026-09-12 23:00:00,0.0,0.0
2026-09-13 00:00:00,0.0,0.0
2026-09-13 01:00:00,0.0,0.0
2026-09-13 02:00:00,0.0,0.0
2026-09-13 03:00:00,0.0,0.0
2026-09-13 04:00:00,0.0,0.0
2026-09-13 05:00:00,0.0,0.0
2026-09-13 06:00:00,0.0,0.0
2026-09-13 07:00:00,0.0,0.0
2026-09-13 08:00:00,34.8,0.1566
2026-09-13 09:00:00,91.8,0.4131
2026-09-13 10:00:00,104.8,0.4716
2026-09-13 11:00:00,148.4,0.6678000000000001
2026-09-13 12:00:00,206.1,0.92745
2026-09-13 13:00:00,108.6,0.4887
2026-09-13 14:00:00,157.4,0.7083
2026-09-13 15:00:00,104.7,0.47114999999999996
2026-09-13 16:00:00,120.7,0.54315
2026-09-13 17:00:00,103.3,0.46485
2026-09-13 18:00:00,41.5,0.18675
2026-09-13 19:00:00,14.1,0.06344999999999999
2026-09-13 20:00:00,1.8,0.0081
2026-09-13 21:00:00,0.0,0.0
2026-09-13 22:00:00,0.0,0.0
2026-09-13 23:00:00,0.0,0.0
