datetime,power
2026-09-05 00:00:00,0.0
2026-09-05 00:15:00,0.0
2026-09-05 00:30:00,0.0
2026-09-05 00:45:00,0.0
2026-09-05 01:00:00,0.0
2026-09-05 01:15:00,0.0
2026-09-05 01:30:00,0.0
2026-09-05 01:45:00,0.0
2026-09-05 02:00:00,0.0
2026-09-05 02:15:00,0.0
2026-09-05 02:30:00,0.0
2026-09-05 02:45:00,0.0
2026-09-05 03:00:00,0.0
2026-09-05 03:15:00,0.0
2026-09-05 03:30:00,0.0
2026-09-05 03:45:00,0.0
2026-09-05 04:00:00,0.0
2026-09-05 04:15:00,0.0
2026-09-05 04:30:00,0.0
2026-09-05 04:45:00,0.0
2026-09-05 05:00:00,0.0
2026-09-05 05:15:00,0.0
2026-09-05 05:30:00,0.0
2026-09-05 05:45:00,0.0
2026-09-05 06:00:00,0.0
2026-09-05 06:15:00,0.0
2026-09-05 06:30:00,0.0
2026-09-05 06:45:00,0.021
2026-09-05 07:00:00,0.089
2026-09-05 07:15:00,0.197
2026-09-05 07:30:00,0.267
2026-09-05 07:45:00,0.415
2026-09-05 08:00:00,0.686
2026-09-05 08:15:00,1.17
2026-09-05 08:30:00,1.395
2026-09-05 08:45:00,2.201
2026-09-05 09:00:00,2.097
2026-09-05 09:15:00,0.769
2026-09-05 09:30:00,2.285
2026-09-05 09:45:00,2.719
2026-09-05 10:00:00,2.029
2026-09-05 10:15:00,2.583
2026-09-05 10:30:00,3.425
2026-09-05 10:45:00,2.657
2026-09-05 11:00:00,2.606
2026-09-05 11:15:00,5.535
2026-09-05 11:30:00,4.609
2026-09-05 11:45:00,5.208
2026-09-05 12:00:00,7.404
2026-09-05 12:15:00,5.937
2026-09-05 12:30:00,7.614
2026-09-05 12:45:00,8.339
2026-09-05 13:00:00,3.886
2026-09-05 13:15:00,6.602
2026-09-05 13:30:00,7.039
2026-09-05 13:45:00,7.603
2026-09-05 14:00:00,7.635
2026-09-05 14:15:00,9.366
2026-09-05 14:30:00,9.154
2026-09-05 14:45:00,8.475
2026-09-05 15:00:00,7.659
2026-09-05 15:15:00,7.018
2026-09-05 15:30:00,6.102
2026-09-05 15:45:00,5.305
2026-09-05 16:00:00,4.866
2026-09-05 16:15:00,4.28
2026-09-05 16:30:00,3.463
2026-09-05 16:45:00,2.754
2026-09-05 17:00:00,2.622
2026-09-05 17:15:00,2.763
2026-09-05 17:30:00,2.701
2026-09-05 17:45:00,2.47
2026-09-05 18:00:00,2.089
2026-09-05 18:15:00,1.378
2026-09-05 18:30:00,1.053
2026-09-05 18:45:00,0.49
2026-09-05 19:00:00,0.154
2026-09-05 19:15:00,0.109
2026-09-05 19:30:00,0.06
2026-09-05 19:45:00,0.028
2026-09-05 20:00:00,0.0
2026-09-05 20:15:00,0.0
2026-09-05 20:30:00,0.0
2026-09-05 20:45:00,0.0
2026-09-05 21:00:00,0.0
2026-09-05 21:15:00,0.0
2026-09-05 21:30:00,0.0
2026-09-05 21:45:00,0.0
2026-09-05 22:00:00,0.0
2026-09-05 22:15:00,0.0
2026-09-05 22:30:00,0.0
2026-09-05 22:45:00,0.0
2026-09-05 23:00:00,0.0
2026-09-05 23:15:00,0.0
2026-09-05 23:30:00,0.0
2026-09-05 23:45:00,0.0
