datetime,power
2026-08-12 00:00:00,0.0
2026-08-12 00:15:00,0.0
2026-08-12 00:30:00,0.0
2026-08-12 00:45:00,0.0
2026-08-12 01:00:00,0.0
2026-08-12 01:15:00,0.0
2026-08-12 01:30:00,0.0
2026-08-12 01:45:00,0.0
2026-08-12 02:00:00,0.0
2026-08-12 02:15:00,0.0
2026-08-12 02:30:00,0.0
2026-08-12 02:45:00,0.0
2026-08-12 03:00:00,0.0
2026-08-12 03:15:00,0.0
2026-08-12 03:30:00,0.0
2026-08-12 03:45:00,0.0
2026-08-12 04:00:00,0.0
2026-08-12 04:15:00,0.0
2026-08-12 04:30:00,0.0
2026-08-12 04:45:00,0.0
2026-08-12 05:00:00,0.0
2026-08-12 05:15:00,0.0
2026-08-12 05:30:00,0.0
2026-08-12 05:45:00,0.0
2026-08-12 06:00:00,0.017
2026-08-12 06:15:00,0.06
2026-08-12 06:30:00,0.143
2026-08-12 06:45:00,0.279
2026-08-12 07:00:00,0.992
2026-08-12 07:15:00,1.424
2026-08-12 07:30:00,1.747
2026-08-12 07:45:00,2.071
2026-08-12 08:00:00,2.368
2026-08-12 08:15:00,2.637
2026-08-12 08:30:00,2.894
2026-08-12 08:45:00,3.116
2026-08-12 09:00:00,3.309
2026-08-12 09:15:00,3.516
2026-08-12 09:30:00,3.723
2026-08-12 09:45:00,4.019
2026-08-12 10:00:00,4.418
2026-08-12 10:15:00,4.902
2026-08-12 10:30:00,5.44
2026-08-12 10:45:00,5.913
2026-08-12 11:00:00,6.373
2026-08-12 11:15:00,6.789
2026-08-12 11:30:00,7.245
2026-08-12 11:45:00,7.629
2026-08-12 12:00:00,7.89
2026-08-12 12:15:00,8.191
2026-08-12 12:30:00,8.453
2026-08-12 12:45:00,8.607
2026-08-12 13:00:00,8.783
2026-08-12 13:15:00,8.858
2026-08-12 13:30:00,8.99
2026-08-12 13:45:00,9.018
2026-08-12 14:00:00,9.002
2026-08-12 14:15:00,9.008
2026-08-12 14:30:00,8.889
2026-08-12 14:45:00,8.729
2026-08-12 15:00:00,8.494
2026-08-12 15:15:00,8.205
2026-08-12 15:30:00,7.68
2026-08-12 15:45:00,7.664
2026-08-12 16:00:00,6.872
2026-08-12 16:15:00,5.825
2026-08-12 16:30:00,5.008
2026-08-12 16:45:00,4.776
2026-08-12 17:00:00,4.523
2026-08-12 17:15:00,4.247
2026-08-12 17:30:00,4.034
2026-08-12 17:45:00,3.773
2026-08-12 18:00:00,3.296
2026-08-12 18:15:00,2.98
2026-08-12 18:30:00,2.366
2026-08-12 18:45:00,1.576
2026-08-12 19:00:00,0.96
2026-08-12 19:15:00,0.394
2026-08-12 19:30:00,0.166
2026-08-12 19:45:00,0.081
2026-08-12 20:00:00,0.019
2026-08-12 20:15:00,0.002
2026-08-12 20:30:00,0.012
2026-08-12 20:45:00,0.0
2026-08-12 21:00:00,0.0
2026-08-12 21:15:00,0.0
2026-08-12 21:30:00,0.0
2026-08-12 21:45:00,0.0
2026-08-12 22:00:00,0.0
2026-08-12 22:15:00,0.0
2026-08-12 22:30:00,0.0
2026-08-12 22:45:00,0.0
2026-08-12 23:00:00,0.0
2026-08-12 23:15:00,0.0
2026-08-12 23:30:00,0.0
2026-08-12 23:45:00,0.0
