datetime,power
2026-08-07 00:00:00,0.0
2026-08-07 00:15:00,0.0
2026-08-07 00:30:00,0.0
2026-08-07 00:45:00,0.0
2026-08-07 01:00:00,0.0
2026-08-07 01:15:00,0.0
2026-08-07 01:30:00,0.0
2026-08-07 01:45:00,0.0
2026-08-07 02:00:00,0.0
2026-08-07 02:15:00,0.0
2026-08-07 02:30:00,0.0
2026-08-07 02:45:00,0.0
2026-08-07 03:00:00,0.0
2026-08-07 03:15:00,0.0
2026-08-07 03:30:00,0.0
2026-08-07 03:45:00,0.0
2026-08-07 04:00:00,0.0
2026-08-07 04:15:00,0.0
2026-08-07 04:30:00,0.0
2026-08-07 04:45:00,0.0
2026-08-07 05:00:00,0.0
2026-08-07 05:15:00,0.0
2026-08-07 05:30:00,0.0
2026-08-07 05:45:00,0.001
2026-08-07 06:00:00,0.038
2026-08-07 06:15:00,0.093
2026-08-07 06:30:00,0.19
2026-08-07 06:45:00,0.311
2026-08-07 07:00:00,1.058
2026-08-07 07:15:00,1.497
2026-08-07 07:30:00,1.826
2026-08-07 07:45:00,2.081
2026-08-07 08:00:00,2.396
2026-08-07 08:15:00,2.678
2026-08-07 08:30:00,2.921
2026-08-07 08:45:00,3.156
2026-08-07 09:00:00,3.366
2026-08-07 09:15:00,3.54
2026-08-07 09:30:00,3.773
2026-08-07 09:45:00,4.087
2026-08-07 10:00:00,4.513
2026-08-07 10:15:00,4.964
2026-08-07 10:30:00,5.501
2026-08-07 10:45:00,5.984
2026-08-07 11:00:00,6.45
2026-08-07 11:15:00,6.897
2026-08-07 11:30:00,7.341
2026-08-07 11:45:00,7.667
2026-08-07 12:00:00,7.968
2026-08-07 12:15:00,8.25
2026-08-07 12:30:00,8.48
2026-08-07 12:45:00,8.709
2026-08-07 13:00:00,8.845
2026-08-07 13:15:00,8.971
2026-08-07 13:30:00,9.049
2026-08-07 13:45:00,9.142
2026-08-07 14:00:00,9.118
2026-08-07 14:15:00,9.083
2026-08-07 14:30:00,9.004
2026-08-07 14:45:00,8.927
2026-08-07 15:00:00,8.629
2026-08-07 15:15:00,8.402
2026-08-07 15:30:00,8.079
2026-08-07 15:45:00,7.719
2026-08-07 16:00:00,7.432
2026-08-07 16:15:00,6.553
2026-08-07 16:30:00,5.422
2026-08-07 16:45:00,4.183
2026-08-07 17:00:00,4.436
2026-08-07 17:15:00,4.215
2026-08-07 17:30:00,1.615
2026-08-07 17:45:00,2.568
2026-08-07 18:00:00,3.746
2026-08-07 18:15:00,3.539
2026-08-07 18:30:00,2.108
2026-08-07 18:45:00,1.248
2026-08-07 19:00:00,1.312
2026-08-07 19:15:00,0.701
2026-08-07 19:30:00,0.261
2026-08-07 19:45:00,0.156
2026-08-07 20:00:00,0.129
2026-08-07 20:15:00,0.08
2026-08-07 20:30:00,0.051
2026-08-07 20:45:00,0.013
2026-08-07 21:00:00,0.0
2026-08-07 21:15:00,0.0
2026-08-07 21:30:00,0.0
2026-08-07 21:45:00,0.0
2026-08-07 22:00:00,0.0
2026-08-07 22:15:00,0.0
2026-08-07 22:30:00,0.0
2026-08-07 22:45:00,0.0
2026-08-07 23:00:00,0.0
2026-08-07 23:15:00,0.0
2026-08-07 23:30:00,0.0
2026-08-07 23:45:00,0.0
