datetime,power
2026-08-28 00:00:00,0.0
2026-08-28 00:15:00,0.0
2026-08-28 00:30:00,0.0
2026-08-28 00:45:00,0.0
2026-08-28 01:00:00,0.0
2026-08-28 01:15:00,0.0
2026-08-28 01:30:00,0.0
2026-08-28 01:45:00,0.0
2026-08-28 02:00:00,0.0
2026-08-28 02:15:00,0.0
2026-08-28 02:30:00,0.0
2026-08-28 02:45:00,0.0
2026-08-28 03:00:00,0.0
2026-08-28 03:15:00,0.0
2026-08-28 03:30:00,0.0
2026-08-28 03:45:00,0.0
2026-08-28 04:00:00,0.0
2026-08-28 04:15:00,0.0
2026-08-28 04:30:00,0.0
2026-08-28 04:45:00,0.0
2026-08-28 05:00:00,0.0
2026-08-28 05:15:00,0.0
2026-08-28 05:30:00,0.0
2026-08-28 05:45:00,0.0
2026-08-28 06:00:00,0.0
2026-08-28 06:15:00,0.0
2026-08-28 06:30:00,0.0
2026-08-28 06:45:00,0.036
2026-08-28 07:00:00,0.091
2026-08-28 07:15:00,0.167
2026-08-28 07:30:00,0.297
2026-08-28 07:45:00,0.082
2026-08-28 08:00:00,0.146
2026-08-28 08:15:00,0.419
2026-08-28 08:30:00,1.921
2026-08-28 08:45:00,1.562
2026-08-28 09:00:00,1.084
2026-08-28 09:15:00,2.188
2026-08-28 09:30:00,0.89
2026-08-28 09:45:00,0.145
2026-08-28 10:00:00,0.062
2026-08-28 10:15:00,0.033
2026-08-28 10:30:00,0.0
2026-08-28 10:45:00,0.015
2026-08-28 11:00:00,0.032
2026-08-28 11:15:00,0.046
2026-08-28 11:30:00,0.062
2026-08-28 11:45:00,0.857
2026-08-28 12:00:00,1.718
2026-08-28 12:15:00,4.695
2026-08-28 12:30:00,3.853
2026-08-28 12:45:00,8.465
2026-08-28 13:00:00,8.553
2026-08-28 13:15:00,3.228
2026-08-28 13:30:00,2.44
2026-08-28 13:45:00,2.627
2026-08-28 14:00:00,1.944
2026-08-28 14:15:00,2.206
2026-08-28 14:30:00,2.291
2026-08-28 14:45:00,0.982
2026-08-28 15:00:00,3.623
2026-08-28 15:15:00,2.157
2026-08-28 15:30:00,2.289
2026-08-28 15:45:00,2.766
2026-08-28 16:00:00,1.453
2026-08-28 16:15:00,2.509
2026-08-28 16:30:00,2.981
2026-08-28 16:45:00,2.486
2026-08-28 17:00:00,1.438
2026-08-28 17:15:00,1.667
2026-08-28 17:30:00,1.375
2026-08-28 17:45:00,1.202
2026-08-28 18:00:00,1.138
2026-08-28 18:15:00,0.995
2026-08-28 18:30:00,0.582
2026-08-28 18:45:00,0.4
2026-08-28 19:00:00,0.198
2026-08-28 19:15:00,0.118
2026-08-28 19:30:00,0.052
2026-08-28 19:45:00,0.085
2026-08-28 20:00:00,0.052
2026-08-28 20:15:00,0.0
2026-08-28 20:30:00,0.0
2026-08-28 20:45:00,0.0
2026-08-28 21:00:00,0.0
2026-08-28 21:15:00,0.0
2026-08-28 21:30:00,0.0
2026-08-28 21:45:00,0.0
2026-08-28 22:00:00,0.0
2026-08-28 22:15:00,0.0
2026-08-28 22:30:00,0.0
2026-08-28 22:45:00,0.0
2026-08-28 23:00:00,0.0
2026-08-28 23:15:00,0.0
2026-08-28 23:30:00,0.0
2026-08-28 23:45:00,0.0
