datetime,irradiance,power
2026-09-06 00:00:00,0.0,0.0
2026-09-06 01:00:00,0.0,0.0
2026-09-06 02:00:00,0.0,0.0
2026-09-06 03:00:00,0.0,0.0
2026-09-06 04:00:00,0.0,0.0
2026-09-06 05:00:00,0.0,0.0
2026-09-06 06:00:00,0.0,0.0
2026-09-06 07:00:00,0.0,0.0
2026-09-06 08:00:00,165.9,0.74655
2026-09-06 09:00:00,429.9,1.9345500000000002
2026-09-06 10:00:00,661.3,2.9758500000000003
2026-09-06 11:00:00,818.0,3.681
2026-09-06 12:00:00,898.1,4.04145
2026-09-06 13:00:00,894.2,4.0239
2026-09-06 14:00:00,806.1,3.62745
2026-09-06 15:00:00,654.8,2.9466
2026-09-06 16:00:00,468.3,2.10735
2026-09-06 17:00:00,263.8,1.1871
2026-09-06 18:00:00,112.9,0.50805
2026-09-06 19:00:00,68.6,0.30870000000000003
2026-09-06 20:00:00,21.4,0.0963
2026-09-06 21:00:00,0.0,0.0
2026-09-06 22:00:00,0.0,0.0
2026-09-06 23:00:00,0.0,0.0
2026-09-07 00:00:00,0.0,0.0
2026-09-07 01:00:00,0.0,0.0
2026-09-07 02:00:00,0.0,0.0
2026-09-07 03:00:00,0.0,0.0
2026-09-07 04:00:00,0.0,0.0
2026-09-07 05:00:00,0.0,0.0
2026-09-07 06:00:00,0.0,0.0
2026-09-07 07:00:00,0.0,0.0
2026-09-07 08:00:00,21.2,0.0954
2026-09-07 09:00:00,56.5,0.25425
2026-09-07 10:00:00,103.8,0.4671
2026-09-07 11:00:00,326.5,1.4692500000000002
2026-09-07 12:00:00,473.6,2.1311999999999998
2026-09-07 13:00:00,736.3,3.3133500000000002
2026-09-07 14:00:00,768.4,3.4578
2026-09-07 15:00:00,634.1,2.85345
2026-09-07 16:00:00,437.9,1.9705499999999998
2026-09-07 17:00:00,261.9,1.1785500000000002
2026-09-07 18:00:00,106.5,0.47925
2026-09-07 19:00:00,84.7,0.38115
2026-09-07 20:00:00,12.4,0.0558
2026-09-07 21:00:00,0.0,0.0
2026-09-07 22:00:00,0.0,0.0
2026-09-07 23:00:00,0.0,0.0
