datetime,power
2026-08-20 00:00:00,0.0
2026-08-20 00:15:00,0.0
2026-08-20 00:30:00,0.0
2026-08-20 00:45:00,0.0
2026-08-20 01:00:00,0.0
2026-08-20 01:15:00,0.0
2026-08-20 01:30:00,0.0
2026-08-20 01:45:00,0.0
2026-08-20 02:00:00,0.0
2026-08-20 02:15:00,0.0
2026-08-20 02:30:00,0.0
2026-08-20 02:45:00,0.0
2026-08-20 03:00:00,0.0
2026-08-20 03:15:00,0.0
2026-08-20 03:30:00,0.0
2026-08-20 03:45:00,0.0
2026-08-20 04:00:00,0.0
2026-08-20 04:15:00,0.0
2026-08-20 04:30:00,0.0
2026-08-20 04:45:00,0.0
2026-08-20 05:00:00,0.0
2026-08-20 05:15:00,0.0
2026-08-20 05:30:00,0.0
2026-08-20 05:45:00,0.0
2026-08-20 06:00:00,0.0
2026-08-20 06:15:00,0.007
2026-08-20 06:30:00,0.059
2026-08-20 06:45:00,0.261
2026-08-20 07:00:00,0.674
2026-08-20 07:15:00,0.968
2026-08-20 07:30:00,0.887
2026-08-20 07:45:00,2.087
2026-08-20 08:00:00,1.223
2026-08-20 08:15:00,0.669
2026-08-20 08:30:00,0.522
2026-08-20 08:45:00,0.593
2026-08-20 09:00:00,0.69
2026-08-20 09:15:00,2.162
2026-08-20 09:30:00,1.278
2026-08-20 09:45:00,1.12
2026-08-20 10:00:00,1.719
2026-08-20 10:15:00,1.798
2026-08-20 10:30:00,1.243
2026-08-20 10:45:00,0.773
2026-08-20 11:00:00,1.058
2026-08-20 11:15:00,1.253
2026-08-20 11:30:00,2.793
2026-08-20 11:45:00,3.822
2026-08-20 12:00:00,2.532
2026-08-20 12:15:00,2.519
2026-08-20 12:30:00,1.358
2026-08-20 12:45:00,1.609
2026-08-20 13:00:00,1.57
2026-08-20 13:15:00,4.213
2026-08-20 13:30:00,3.492
2026-08-20 13:45:00,7.422
2026-08-20 14:00:00,7.457
2026-08-20 14:15:00,6.868
2026-08-20 14:30:00,7.88
2026-08-20 14:45:00,3.567
2026-08-20 15:00:00,4.039
2026-08-20 15:15:00,2.164
2026-08-20 15:30:00,2.387
2026-08-20 15:45:00,1.942
2026-08-20 16:00:00,1.411
2026-08-20 16:15:00,3.211
2026-08-20 16:30:00,2.182
2026-08-20 16:45:00,2.282
2026-08-20 17:00:00,0.845
2026-08-20 17:15:00,1.31
2026-08-20 17:30:00,1.358
2026-08-20 17:45:00,1.075
2026-08-20 18:00:00,0.978
2026-08-20 18:15:00,0.903
2026-08-20 18:30:00,0.742
2026-08-20 18:45:00,0.665
2026-08-20 19:00:00,0.584
2026-08-20 19:15:00,0.661
2026-08-20 19:30:00,0.583
2026-08-20 19:45:00,0.361
2026-08-20 20:00:00,0.206
2026-08-20 20:15:00,0.061
2026-08-20 20:30:00,0.014
2026-08-20 20:45:00,0.0
2026-08-20 21:00:00,0.0
2026-08-20 21:15:00,0.0
2026-08-20 21:30:00,0.0
2026-08-20 21:45:00,0.0
2026-08-20 22:00:00,0.0
2026-08-20 22:15:00,0.0
2026-08-20 22:30:00,0.0
2026-08-20 22:45:00,0.0
2026-08-20 23:00:00,0.0
2026-08-20 23:15:00,0.0
2026-08-20 23:30:00,0.0
2026-08-20 23:45:00,0.0
