datetime,irradiance,power
2026-08-25 00:00:00,0.0,0.0
2026-08-25 01:00:00,0.0,0.0
2026-08-25 02:00:00,0.0,0.0
2026-08-25 03:00:00,0.0,0.0
2026-08-25 04:00:00,0.0,0.0
2026-08-25 05:00:00,0.0,0.0
2026-08-25 06:00:00,0.0,0.0
2026-08-25 07:00:00,2.6,0.01404
2026-08-25 08:00:00,28.3,0.15282
2026-08-25 09:00:00,50.4,0.27216
2026-08-25 10:00:00,110.4,0.5961600000000001
2026-08-25 11:00:00,107.5,0.5805
2026-08-25 12:00:00,137.8,0.7441200000000001
2026-08-25 13:00:00,187.8,1.0141200000000004
2026-08-25 14:00:00,136.5,0.7371
2026-08-25 15:00:00,251.3,1.3570200000000003
2026-08-25 16:00:00,192.9,1.04166
2026-08-25 17:00:00,201.3,1.0870200000000003
2026-08-25 18:00:00,403.9,2.1810599999999996
2026-08-25 19:00:00,136.7,0.73818
2026-08-25 20:00:00,17.7,0.09558
2026-08-25 21:00:00,0.9,0.004860000000000001
2026-08-25 22:00:00,0.0,0.0
2026-08-25 23:00:00,0.0,0.0
2026-08-26 00:00:00,0.0,0.0
2026-08-26 01:00:00,0.0,0.0
2026-08-26 02:00:00,0.0,0.0
2026-08-26 03:00:00,0.0,0.0
2026-08-26 04:00:00,0.0,0.0
2026-08-26 05:00:00,0.0,0.0
2026-08-26 06:00:00,0.0,0.0
2026-08-26 07:00:00,4.4,0.023760000000000003
2026-08-26 08:00:00,43.5,0.23490000000000003
2026-08-26 09:00:00,92.3,0.49842
2026-08-26 10:00:00,157.7,0.85158
2026-08-26 11:00:00,320.1,1.7285400000000002
2026-08-26 12:00:00,423.5,2.2869
2026-08-26 13:00:00,461.5,2.4921
2026-08-26 14:00:00,424.9,2.2944599999999995
2026-08-26 15:00:00,698.5,3.7719
2026-08-26 16:00:00,711.2,3.840480000000001
2026-08-26 17:00:00,728.4,3.93336
2026-08-26 18:00:00,666.1,3.5969400000000005
2026-08-26 19:00:00,456.8,2.46672
2026-08-26 20:00:00,178.0,0.9612
2026-08-26 21:00:00,0.0,0.0
2026-08-26 22:00:00,0.0,0.0
2026-08-26 23:00:00,0.0,0.0
