datetime,power
2026-08-24 00:00:00,0.0
2026-08-24 00:15:00,0.0
2026-08-24 00:30:00,0.0
2026-08-24 00:45:00,0.0
2026-08-24 01:00:00,0.0
2026-08-24 01:15:00,0.0
2026-08-24 01:30:00,0.0
2026-08-24 01:45:00,0.0
2026-08-24 02:00:00,0.0
2026-08-24 02:15:00,0.0
2026-08-24 02:30:00,0.0
2026-08-24 02:45:00,0.0
2026-08-24 03:00:00,0.0
2026-08-24 03:15:00,0.0
2026-08-24 03:30:00,0.0
2026-08-24 03:45:00,0.0
2026-08-24 04:00:00,0.0
2026-08-24 04:15:00,0.0
2026-08-24 04:30:00,0.0
2026-08-24 04:45:00,0.0
2026-08-24 05:00:00,0.0
2026-08-24 05:15:00,0.0
2026-08-24 05:30:00,0.0
2026-08-24 05:45:00,0.0
2026-08-24 06:00:00,0.0
2026-08-24 06:15:00,0.027
2026-08-24 06:30:00,0.086
2026-08-24 06:45:00,0.297
2026-08-24 07:00:00,0.575
2026-08-24 07:15:00,0.646
2026-08-24 07:30:00,0.982
2026-08-24 07:45:00,1.826
2026-08-24 08:00:00,2.372
2026-08-24 08:15:00,2.585
2026-08-24 08:30:00,2.777
2026-08-24 08:45:00,3.155
2026-08-24 09:00:00,3.448
2026-08-24 09:15:00,3.721
2026-08-24 09:30:00,3.773
2026-08-24 09:45:00,4.151
2026-08-24 10:00:00,4.706
2026-08-24 10:15:00,4.88
2026-08-24 10:30:00,5.41
2026-08-24 10:45:00,6.181
2026-08-24 11:00:00,6.184
2026-08-24 11:15:00,7.505
2026-08-24 11:30:00,5.732
2026-08-24 11:45:00,6.751
2026-08-24 12:00:00,5.852
2026-08-24 12:15:00,5.803
2026-08-24 12:30:00,7.704
2026-08-24 12:45:00,6.914
2026-08-24 13:00:00,7.367
2026-08-24 13:15:00,6.418
2026-08-24 13:30:00,7.088
2026-08-24 13:45:00,6.691
2026-08-24 14:00:00,5.461
2026-08-24 14:15:00,6.631
2026-08-24 14:30:00,4.991
2026-08-24 14:45:00,4.179
2026-08-24 15:00:00,4.183
2026-08-24 15:15:00,3.894
2026-08-24 15:30:00,3.821
2026-08-24 15:45:00,4.295
2026-08-24 16:00:00,3.264
2026-08-24 16:15:00,2.397
2026-08-24 16:30:00,1.964
2026-08-24 16:45:00,2.465
2026-08-24 17:00:00,2.416
2026-08-24 17:15:00,1.616
2026-08-24 17:30:00,0.844
2026-08-24 17:45:00,0.824
2026-08-24 18:00:00,0.561
2026-08-24 18:15:00,0.27
2026-08-24 18:30:00,0.111
2026-08-24 18:45:00,0.061
2026-08-24 19:00:00,0.073
2026-08-24 19:15:00,0.103
2026-08-24 19:30:00,0.052
2026-08-24 19:45:00,0.019
2026-08-24 20:00:00,0.0
2026-08-24 20:15:00,0.0
2026-08-24 20:30:00,0.0
2026-08-24 20:45:00,0.0
2026-08-24 21:00:00,0.0
2026-08-24 21:15:00,0.0
2026-08-24 21:30:00,0.0
2026-08-24 21:45:00,0.0
2026-08-24 22:00:00,0.0
2026-08-24 22:15:00,0.0
2026-08-24 22:30:00,0.0
2026-08-24 22:45:00,0.0
2026-08-24 23:00:00,0.0
2026-08-24 23:15:00,0.0
2026-08-24 23:30:00,0.0
2026-08-24 23:45:00,0.0
