datetime,power
2026-08-23 00:00:00,0.0
2026-08-23 00:15:00,0.0
2026-08-23 00:30:00,0.0
2026-08-23 00:45:00,0.0
2026-08-23 01:00:00,0.0
2026-08-23 01:15:00,0.0
2026-08-23 01:30:00,0.0
2026-08-23 01:45:00,0.0
2026-08-23 02:00:00,0.0
2026-08-23 02:15:00,0.0
2026-08-23 02:30:00,0.0
2026-08-23 02:45:00,0.0
2026-08-23 03:00:00,0.0
2026-08-23 03:15:00,0.0
2026-08-23 03:30:00,0.0
2026-08-23 03:45:00,0.0
2026-08-23 04:00:00,0.0
2026-08-23 04:15:00,0.0
2026-08-23 04:30:00,0.0
2026-08-23 04:45:00,0.0
2026-08-23 05:00:00,0.0
2026-08-23 05:15:00,0.0
2026-08-23 05:30:00,0.0
2026-08-23 05:45:00,0.0
2026-08-23 06:00:00,0.0
2026-08-23 06:15:00,0.014
2026-08-23 06:30:00,0.058
2026-08-23 06:45:00,0.299
2026-08-23 07:00:00,0.709
2026-08-23 07:15:00,1.217
2026-08-23 07:30:00,1.606
2026-08-23 07:45:00,1.926
2026-08-23 08:00:00,2.276
2026-08-23 08:15:00,2.617
2026-08-23 08:30:00,2.869
2026-08-23 08:45:00,3.126
2026-08-23 09:00:00,3.334
2026-08-23 09:15:00,3.542
2026-08-23 09:30:00,3.581
2026-08-23 09:45:00,3.665
2026-08-23 10:00:00,4.521
2026-08-23 10:15:00,4.93
2026-08-23 10:30:00,5.62
2026-08-23 10:45:00,6.202
2026-08-23 11:00:00,6.798
2026-08-23 11:15:00,7.572
2026-08-23 11:30:00,4.76
2026-08-23 11:45:00,4.267
2026-08-23 12:00:00,8.868
2026-08-23 12:15:00,8.369
2026-08-23 12:30:00,7.367
2026-08-23 12:45:00,9.218
2026-08-23 13:00:00,7.442
2026-08-23 13:15:00,7.332
2026-08-23 13:30:00,9.823
2026-08-23 13:45:00,8.048
2026-08-23 14:00:00,8.899
2026-08-23 14:15:00,9.642
2026-08-23 14:30:00,9.564
2026-08-23 14:45:00,8.73
2026-08-23 15:00:00,8.619
2026-08-23 15:15:00,4.917
2026-08-23 15:30:00,5.243
2026-08-23 15:45:00,6.869
2026-08-23 16:00:00,5.733
2026-08-23 16:15:00,5.485
2026-08-23 16:30:00,4.788
2026-08-23 16:45:00,4.898
2026-08-23 17:00:00,3.598
2026-08-23 17:15:00,3.001
2026-08-23 17:30:00,3.031
2026-08-23 17:45:00,3.277
2026-08-23 18:00:00,2.401
2026-08-23 18:15:00,1.993
2026-08-23 18:30:00,1.593
2026-08-23 18:45:00,1.008
2026-08-23 19:00:00,0.581
2026-08-23 19:15:00,0.249
2026-08-23 19:30:00,0.158
2026-08-23 19:45:00,0.108
2026-08-23 20:00:00,0.051
2026-08-23 20:15:00,0.005
2026-08-23 20:30:00,0.0
2026-08-23 20:45:00,0.0
2026-08-23 21:00:00,0.0
2026-08-23 21:15:00,0.0
2026-08-23 21:30:00,0.0
2026-08-23 21:45:00,0.0
2026-08-23 22:00:00,0.0
2026-08-23 22:15:00,0.0
2026-08-23 22:30:00,0.0
2026-08-23 22:45:00,0.0
2026-08-23 23:00:00,0.0
2026-08-23 23:15:00,0.0
2026-08-23 23:30:00,0.0
2026-08-23 23:45:00,0.0
