datetime,power
2026-08-19 00:00:00,0.0
2026-08-19 00:15:00,0.0
2026-08-19 00:30:00,0.0
2026-08-19 00:45:00,0.0
2026-08-19 01:00:00,0.0
2026-08-19 01:15:00,0.0
2026-08-19 01:30:00,0.0
2026-08-19 01:45:00,0.0
2026-08-19 02:00:00,0.0
2026-08-19 02:15:00,0.0
2026-08-19 02:30:00,0.0
2026-08-19 02:45:00,0.0
2026-08-19 03:00:00,0.0
2026-08-19 03:15:00,0.0
2026-08-19 03:30:00,0.0
2026-08-19 03:45:00,0.0
2026-08-19 04:00:00,0.0
2026-08-19 04:15:00,0.0
2026-08-19 04:30:00,0.0
2026-08-19 04:45:00,0.0
2026-08-19 05:00:00,0.0
2026-08-19 05:15:00,0.0
2026-08-19 05:30:00,0.0
2026-08-19 05:45:00,0.0
2026-08-19 06:00:00,0.0
2026-08-19 06:15:00,0.004
2026-08-19 06:30:00,0.042
2026-08-19 06:45:00,0.08
2026-08-19 07:00:00,0.097
2026-08-19 07:15:00,0.154
2026-08-19 07:30:00,0.301
2026-08-19 07:45:00,0.721
2026-08-19 08:00:00,1.018
2026-08-19 08:15:00,1.086
2026-08-19 08:30:00,1.232
2026-08-19 08:45:00,0.783
2026-08-19 09:00:00,2.124
2026-08-19 09:15:00,2.975
2026-08-19 09:30:00,3.201
2026-08-19 09:45:00,3.292
2026-08-19 10:00:00,3.334
2026-08-19 10:15:00,3.528
2026-08-19 10:30:00,5.033
2026-08-19 10:45:00,5.736
2026-08-19 11:00:00,5.744
2026-08-19 11:15:00,6.669
2026-08-19 11:30:00,3.749
2026-08-19 11:45:00,1.055
2026-08-19 12:00:00,0.975
2026-08-19 12:15:00,1.422
2026-08-19 12:30:00,1.847
2026-08-19 12:45:00,1.241
2026-08-19 13:00:00,2.49
2026-08-19 13:15:00,6.315
2026-08-19 13:30:00,9.406
2026-08-19 13:45:00,6.698
2026-08-19 14:00:00,8.856
2026-08-19 14:15:00,4.854
2026-08-19 14:30:00,4.67
2026-08-19 14:45:00,2.387
2026-08-19 15:00:00,4.863
2026-08-19 15:15:00,7.012
2026-08-19 15:30:00,7.637
2026-08-19 15:45:00,6.763
2026-08-19 16:00:00,5.968
2026-08-19 16:15:00,5.348
2026-08-19 16:30:00,4.792
2026-08-19 16:45:00,4.326
2026-08-19 17:00:00,4.107
2026-08-19 17:15:00,3.583
2026-08-19 17:30:00,3.081
2026-08-19 17:45:00,3.131
2026-08-19 18:00:00,2.512
2026-08-19 18:15:00,1.951
2026-08-19 18:30:00,1.598
2026-08-19 18:45:00,1.163
2026-08-19 19:00:00,0.607
2026-08-19 19:15:00,0.23
2026-08-19 19:30:00,0.148
2026-08-19 19:45:00,0.107
2026-08-19 20:00:00,0.066
2026-08-19 20:15:00,0.028
2026-08-19 20:30:00,0.0
2026-08-19 20:45:00,0.0
2026-08-19 21:00:00,0.0
2026-08-19 21:15:00,0.0
2026-08-19 21:30:00,0.0
2026-08-19 21:45:00,0.0
2026-08-19 22:00:00,0.0
2026-08-19 22:15:00,0.0
2026-08-19 22:30:00,0.0
2026-08-19 22:45:00,0.0
2026-08-19 23:00:00,0.0
2026-08-19 23:15:00,0.0
2026-08-19 23:30:00,0.0
2026-08-19 23:45:00,0.0
