datetime,irradiance,power
2026-08-18 00:00:00,0.0,0.0
2026-08-18 01:00:00,0.0,0.0
2026-08-18 02:00:00,0.0,0.0
2026-08-18 03:00:00,0.0,0.0
2026-08-18 04:00:00,0.0,0.0
2026-08-18 05:00:00,0.0,0.0
2026-08-18 06:00:00,0.0,0.0
2026-08-18 07:00:00,2.6,0.0117
2026-08-18 08:00:00,13.2,0.0594
2026-08-18 09:00:00,32.7,0.14715
2026-08-18 10:00:00,36.2,0.1629
2026-08-18 11:00:00,105.8,0.4761
2026-08-18 12:00:00,114.4,0.5147999999999999
2026-08-18 13:00:00,123.1,0.55395
2026-08-18 14:00:00,148.5,0.66825
2026-08-18 15:00:00,247.2,1.1124
2026-08-18 16:00:00,202.3,0.9103500000000001
2026-08-18 17:00:00,163.9,0.73755
2026-08-18 18:00:00,105.1,0.47295
2026-08-18 19:00:00,40.6,0.18270000000000003
2026-08-18 20:00:00,16.8,0.0756
2026-08-18 21:00:00,1.8,0.0081
2026-08-18 22:00:00,0.0,0.0
2026-08-18 23:00:00,0.0,0.0
2026-08-19 00:00:00,0.0,0.0
2026-08-19 01:00:00,0.0,0.0
2026-08-19 02:00:00,0.0,0.0
2026-08-19 03:00:00,0.0,0.0
2026-08-19 04:00:00,0.0,0.0
2026-08-19 05:00:00,0.0,0.0
2026-08-19 06:00:00,0.0,0.0
2026-08-19 07:00:00,15.0,0.0675
2026-08-19 08:00:00,173.0,0.7785
2026-08-19 09:00:00,411.5,1.8517500000000002
2026-08-19 10:00:00,601.5,2.70675
2026-08-19 11:00:00,509.0,2.2905
2026-08-19 12:00:00,357.9,1.6105500000000001
2026-08-19 13:00:00,342.9,1.54305
2026-08-19 14:00:00,286.8,1.2906
2026-08-19 15:00:00,408.7,1.8391499999999998
2026-08-19 16:00:00,457.4,2.0583
2026-08-19 17:00:00,305.8,1.3760999999999999
2026-08-19 18:00:00,103.9,0.46754999999999997
2026-08-19 19:00:00,76.4,0.3438
2026-08-19 20:00:00,41.3,0.18585
2026-08-19 21:00:00,5.3,0.02385
2026-08-19 22:00:00,0.0,0.0
2026-08-19 23:00:00,0.0,0.0
