datetime,irradiance,power
2026-09-13 00:00:00,0.0,0.0
2026-09-13 01:00:00,0.0,0.0
2026-09-13 02:00:00,0.0,0.0
2026-09-13 03:00:00,0.0,0.0
2026-09-13 04:00:00,0.0,0.0
2026-09-13 05:00:00,0.0,0.0
2026-09-13 06:00:00,0.0,0.0
2026-09-13 07:00:00,0.0,0.0
2026-09-13 08:00:00,36.1,0.16245
2026-09-13 09:00:00,129.1,0.58095
2026-09-13 10:00:00,175.9,0.79155
2026-09-13 11:00:00,273.3,1.22985
2026-09-13 12:00:00,383.9,1.72755
2026-09-13 13:00:00,188.3,0.84735
2026-09-13 14:00:00,209.5,0.9427500000000001
2026-09-13 15:00:00,163.2,0.7343999999999999
2026-09-13 16:00:00,122.1,0.5494500000000001
2026-09-13 17:00:00,146.6,0.6597
2026-09-13 18:00:00,65.5,0.29475
2026-09-13 19:00:00,21.2,0.0954
2026-09-13 20:00:00,3.5,0.015750000000000004
2026-09-13 21:00:00,0.0,0.0
2026-09-13 22:00:00,0.0,0.0
2026-09-13 23:00:00,0.0,0.0
2026-09-14 00:00:00,0.0,0.0
2026-09-14 01:00:00,0.0,0.0
2026-09-14 02:00:00,0.0,0.0
2026-09-14 03:00:00,0.0,0.0
2026-09-14 04:00:00,0.0,0.0
2026-09-14 05:00:00,0.0,0.0
2026-09-14 06:00:00,0.0,0.0
2026-09-14 07:00:00,0.0,0.0
2026-09-14 08:00:00,22.6,0.1017
2026-09-14 09:00:00,88.0,0.396
2026-09-14 10:00:00,118.4,0.5327999999999999
2026-09-14 11:00:00,268.4,1.2078000000000002
2026-09-14 12:00:00,239.7,1.0786499999999999
2026-09-14 13:00:00,412.6,1.8567000000000002
2026-09-14 14:00:00,447.5,2.01375
2026-09-14 15:00:00,431.2,1.9404000000000001
2026-09-14 16:00:00,375.2,1.6884
2026-09-14 17:00:00,228.4,1.0278
2026-09-14 18:00:00,94.6,0.42569999999999997
2026-09-14 19:00:00,53.0,0.23850000000000002
2026-09-14 20:00:00,8.9,0.04005
2026-09-14 21:00:00,0.0,0.0
2026-09-14 22:00:00,0.0,0.0
2026-09-14 23:00:00,0.0,0.0
