datetime,power
2026-08-29 00:00:00,0.0
2026-08-29 00:15:00,0.0
2026-08-29 00:30:00,0.0
2026-08-29 00:45:00,0.0
2026-08-29 01:00:00,0.0
2026-08-29 01:15:00,0.0
2026-08-29 01:30:00,0.0
2026-08-29 01:45:00,0.0
2026-08-29 02:00:00,0.0
2026-08-29 02:15:00,0.0
2026-08-29 02:30:00,0.0
2026-08-29 02:45:00,0.0
2026-08-29 03:00:00,0.0
2026-08-29 03:15:00,0.0
2026-08-29 03:30:00,0.0
2026-08-29 03:45:00,0.0
2026-08-29 04:00:00,0.0
2026-08-29 04:15:00,0.0
2026-08-29 04:30:00,0.0
2026-08-29 04:45:00,0.0
2026-08-29 05:00:00,0.0
2026-08-29 05:15:00,0.0
2026-08-29 05:30:00,0.0
2026-08-29 05:45:00,0.0
2026-08-29 06:00:00,0.0
2026-08-29 06:15:00,0.0
2026-08-29 06:30:00,0.027
2026-08-29 06:45:00,0.093
2026-08-29 07:00:00,0.379
2026-08-29 07:15:00,0.662
2026-08-29 07:30:00,1.174
2026-08-29 07:45:00,1.879
2026-08-29 08:00:00,2.222
2026-08-29 08:15:00,2.528
2026-08-29 08:30:00,2.779
2026-08-29 08:45:00,3.04
2026-08-29 09:00:00,3.263
2026-08-29 09:15:00,3.455
2026-08-29 09:30:00,3.655
2026-08-29 09:45:00,3.932
2026-08-29 10:00:00,4.337
2026-08-29 10:15:00,4.857
2026-08-29 10:30:00,4.886
2026-08-29 10:45:00,4.492
2026-08-29 11:00:00,4.499
2026-08-29 11:15:00,3.267
2026-08-29 11:30:00,2.474
2026-08-29 11:45:00,3.393
2026-08-29 12:00:00,8.583
2026-08-29 12:15:00,8.11
2026-08-29 12:30:00,9.148
2026-08-29 12:45:00,5.706
2026-08-29 13:00:00,5.189
2026-08-29 13:15:00,5.916
2026-08-29 13:30:00,5.096
2026-08-29 13:45:00,8.656
2026-08-29 14:00:00,5.523
2026-08-29 14:15:00,6.497
2026-08-29 14:30:00,8.988
2026-08-29 14:45:00,5.942
2026-08-29 15:00:00,5.761
2026-08-29 15:15:00,5.634
2026-08-29 15:30:00,5.423
2026-08-29 15:45:00,3.666
2026-08-29 16:00:00,3.124
2026-08-29 16:15:00,2.605
2026-08-29 16:30:00,2.658
2026-08-29 16:45:00,2.264
2026-08-29 17:00:00,1.405
2026-08-29 17:15:00,0.89
2026-08-29 17:30:00,1.518
2026-08-29 17:45:00,1.635
2026-08-29 18:00:00,1.371
2026-08-29 18:15:00,1.101
2026-08-29 18:30:00,0.926
2026-08-29 18:45:00,0.558
2026-08-29 19:00:00,0.36
2026-08-29 19:15:00,0.18
2026-08-29 19:30:00,0.111
2026-08-29 19:45:00,0.077
2026-08-29 20:00:00,0.011
2026-08-29 20:15:00,0.0
2026-08-29 20:30:00,0.0
2026-08-29 20:45:00,0.0
2026-08-29 21:00:00,0.0
2026-08-29 21:15:00,0.0
2026-08-29 21:30:00,0.0
2026-08-29 21:45:00,0.0
2026-08-29 22:00:00,0.0
2026-08-29 22:15:00,0.0
2026-08-29 22:30:00,0.0
2026-08-29 22:45:00,0.0
2026-08-29 23:00:00,0.0
2026-08-29 23:15:00,0.0
2026-08-29 23:30:00,0.0
2026-08-29 23:45:00,0.0
