datetime,power
2026-09-02 00:00:00,0.0
2026-09-02 00:15:00,0.0
2026-09-02 00:30:00,0.0
2026-09-02 00:45:00,0.0
2026-09-02 01:00:00,0.0
2026-09-02 01:15:00,0.0
2026-09-02 01:30:00,0.0
2026-09-02 01:45:00,0.0
2026-09-02 02:00:00,0.0
2026-09-02 02:15:00,0.0
2026-09-02 02:30:00,0.0
2026-09-02 02:45:00,0.0
2026-09-02 03:00:00,0.0
2026-09-02 03:15:00,0.0
2026-09-02 03:30:00,0.0
2026-09-02 03:45:00,0.0
2026-09-02 04:00:00,0.0
2026-09-02 04:15:00,0.0
2026-09-02 04:30:00,0.0
2026-09-02 04:45:00,0.0
2026-09-02 05:00:00,0.0
2026-09-02 05:15:00,0.0
2026-09-02 05:30:00,0.0
2026-09-02 05:45:00,0.0
2026-09-02 06:00:00,0.0
2026-09-02 06:15:00,0.0
2026-09-02 06:30:00,0.028
2026-09-02 06:45:00,0.114
2026-09-02 07:00:00,0.34
2026-09-02 07:15:00,0.404
2026-09-02 07:30:00,0.628
2026-09-02 07:45:00,0.751
2026-09-02 08:00:00,0.733
2026-09-02 08:15:00,0.516
2026-09-02 08:30:00,0.631
2026-09-02 08:45:00,0.9
2026-09-02 09:00:00,1.141
2026-09-02 09:15:00,1.634
2026-09-02 09:30:00,3.154
2026-09-02 09:45:00,3.988
2026-09-02 10:00:00,1.65
2026-09-02 10:15:00,2.062
2026-09-02 10:30:00,2.436
2026-09-02 10:45:00,3.319
2026-09-02 11:00:00,6.889
2026-09-02 11:15:00,6.52
2026-09-02 11:30:00,7.366
2026-09-02 11:45:00,8.191
2026-09-02 12:00:00,7.209
2026-09-02 12:15:00,5.018
2026-09-02 12:30:00,8.635
2026-09-02 12:45:00,8.079
2026-09-02 13:00:00,5.155
2026-09-02 13:15:00,9.135
2026-09-02 13:30:00,9.53
2026-09-02 13:45:00,8.331
2026-09-02 14:00:00,4.82
2026-09-02 14:15:00,8.502
2026-09-02 14:30:00,7.025
2026-09-02 14:45:00,3.915
2026-09-02 15:00:00,7.169
2026-09-02 15:15:00,6.031
2026-09-02 15:30:00,4.071
2026-09-02 15:45:00,4.35
2026-09-02 16:00:00,2.026
2026-09-02 16:15:00,2.448
2026-09-02 16:30:00,1.636
2026-09-02 16:45:00,1.084
2026-09-02 17:00:00,1.148
2026-09-02 17:15:00,1.144
2026-09-02 17:30:00,1.174
2026-09-02 17:45:00,1.153
2026-09-02 18:00:00,1.142
2026-09-02 18:15:00,1.009
2026-09-02 18:30:00,0.439
2026-09-02 18:45:00,0.306
2026-09-02 19:00:00,0.302
2026-09-02 19:15:00,0.213
2026-09-02 19:30:00,0.064
2026-09-02 19:45:00,0.025
2026-09-02 20:00:00,0.0
2026-09-02 20:15:00,0.0
2026-09-02 20:30:00,0.0
2026-09-02 20:45:00,0.0
2026-09-02 21:00:00,0.0
2026-09-02 21:15:00,0.0
2026-09-02 21:30:00,0.0
2026-09-02 21:45:00,0.0
2026-09-02 22:00:00,0.0
2026-09-02 22:15:00,0.0
2026-09-02 22:30:00,0.0
2026-09-02 22:45:00,0.0
2026-09-02 23:00:00,0.0
2026-09-02 23:15:00,0.0
2026-09-02 23:30:00,0.0
2026-09-02 23:45:00,0.0
