datetime,power
2026-08-09 00:00:00,0.0
2026-08-09 00:15:00,0.0
2026-08-09 00:30:00,0.0
2026-08-09 00:45:00,0.0
2026-08-09 01:00:00,0.0
2026-08-09 01:15:00,0.0
2026-08-09 01:30:00,0.0
2026-08-09 01:45:00,0.0
2026-08-09 02:00:00,0.0
2026-08-09 02:15:00,0.0
2026-08-09 02:30:00,0.0
2026-08-09 02:45:00,0.0
2026-08-09 03:00:00,0.0
2026-08-09 03:15:00,0.0
2026-08-09 03:30:00,0.0
2026-08-09 03:45:00,0.0
2026-08-09 04:00:00,0.0
2026-08-09 04:15:00,0.0
2026-08-09 04:30:00,0.0
2026-08-09 04:45:00,0.0
2026-08-09 05:00:00,0.0
2026-08-09 05:15:00,0.0
2026-08-09 05:30:00,0.0
2026-08-09 05:45:00,0.007
2026-08-09 06:00:00,0.028
2026-08-09 06:15:00,0.082
2026-08-09 06:30:00,0.136
2026-08-09 06:45:00,0.212
2026-08-09 07:00:00,0.92
2026-08-09 07:15:00,1.393
2026-08-09 07:30:00,1.654
2026-08-09 07:45:00,1.71
2026-08-09 08:00:00,2.199
2026-08-09 08:15:00,2.579
2026-08-09 08:30:00,2.525
2026-08-09 08:45:00,3.004
2026-08-09 09:00:00,3.225
2026-08-09 09:15:00,3.462
2026-08-09 09:30:00,3.359
2026-08-09 09:45:00,3.849
2026-08-09 10:00:00,4.205
2026-08-09 10:15:00,4.646
2026-08-09 10:30:00,5.182
2026-08-09 10:45:00,5.66
2026-08-09 11:00:00,6.068
2026-08-09 11:15:00,6.5
2026-08-09 11:30:00,7.021
2026-08-09 11:45:00,7.51
2026-08-09 12:00:00,7.041
2026-08-09 12:15:00,7.691
2026-08-09 12:30:00,6.476
2026-08-09 12:45:00,7.379
2026-08-09 13:00:00,7.076
2026-08-09 13:15:00,8.364
2026-08-09 13:30:00,7.031
2026-08-09 13:45:00,7.105
2026-08-09 14:00:00,8.718
2026-08-09 14:15:00,8.669
2026-08-09 14:30:00,8.609
2026-08-09 14:45:00,8.882
2026-08-09 15:00:00,8.237
2026-08-09 15:15:00,7.531
2026-08-09 15:30:00,6.472
2026-08-09 15:45:00,5.683
2026-08-09 16:00:00,3.112
2026-08-09 16:15:00,4.106
2026-08-09 16:30:00,4.685
2026-08-09 16:45:00,2.25
2026-08-09 17:00:00,1.771
2026-08-09 17:15:00,1.561
2026-08-09 17:30:00,1.266
2026-08-09 17:45:00,1.027
2026-08-09 18:00:00,0.671
2026-08-09 18:15:00,1.099
2026-08-09 18:30:00,1.062
2026-08-09 18:45:00,0.638
2026-08-09 19:00:00,0.769
2026-08-09 19:15:00,0.572
2026-08-09 19:30:00,0.416
2026-08-09 19:45:00,0.278
2026-08-09 20:00:00,0.178
2026-08-09 20:15:00,0.098
2026-08-09 20:30:00,0.045
2026-08-09 20:45:00,0.004
2026-08-09 21:00:00,0.0
2026-08-09 21:15:00,0.0
2026-08-09 21:30:00,0.0
2026-08-09 21:45:00,0.0
2026-08-09 22:00:00,0.0
2026-08-09 22:15:00,0.0
