datetime,irradiance,power
2026-09-22 00:00:00,0.0,0.0
2026-09-22 01:00:00,0.0,0.0
2026-09-22 02:00:00,0.0,0.0
2026-09-22 03:00:00,0.0,0.0
2026-09-22 04:00:00,0.0,0.0
2026-09-22 05:00:00,0.0,0.0
2026-09-22 06:00:00,0.0,0.0
2026-09-22 07:00:00,0.0,0.0
2026-09-22 08:00:00,17.9,0.09666
2026-09-22 09:00:00,64.9,0.35046000000000005
2026-09-22 10:00:00,122.5,0.6615
2026-09-22 11:00:00,315.7,1.70478
2026-09-22 12:00:00,401.8,2.1697200000000003
2026-09-22 13:00:00,451.4,2.43756
2026-09-22 14:00:00,602.8,3.25512
2026-09-22 15:00:00,713.6,3.85344
2026-09-22 16:00:00,781.8,4.2217199999999995
2026-09-22 17:00:00,678.9,3.6660599999999994
2026-09-22 18:00:00,502.3,2.7124200000000003
2026-09-22 19:00:00,253.3,1.3678200000000003
2026-09-22 20:00:00,1.8,0.009720000000000001
2026-09-22 21:00:00,0.0,0.0
2026-09-22 22:00:00,0.0,0.0
2026-09-22 23:00:00,0.0,0.0
2026-09-23 00:00:00,0.0,0.0
2026-09-23 01:00:00,0.0,0.0
2026-09-23 02:00:00,0.0,0.0
2026-09-23 03:00:00,0.0,0.0
2026-09-23 04:00:00,0.0,0.0
2026-09-23 05:00:00,0.0,0.0
2026-09-23 06:00:00,0.0,0.0
2026-09-23 07:00:00,0.0,0.0
2026-09-23 08:00:00,17.0,0.09179999999999999
2026-09-23 09:00:00,62.5,0.3375
2026-09-23 10:00:00,122.0,0.6588
2026-09-23 11:00:00,319.4,1.7247599999999998
2026-09-23 12:00:00,524.8,2.8339199999999996
2026-09-23 13:00:00,701.1,3.785940000000001
2026-09-23 14:00:00,818.0,4.4172
2026-09-23 15:00:00,854.3,4.613219999999999
2026-09-23 16:00:00,824.7,4.453380000000001
2026-09-23 17:00:00,690.4,3.7281599999999995
2026-09-23 18:00:00,439.5,2.3733
2026-09-23 19:00:00,221.1,1.19394
2026-09-23 20:00:00,1.8,0.009720000000000001
2026-09-23 21:00:00,0.0,0.0
2026-09-23 22:00:00,0.0,0.0
2026-09-23 23:00:00,0.0,0.0
