datetime,irradiance,power
2026-08-16 00:00:00,0.0,0.0
2026-08-16 01:00:00,0.0,0.0
2026-08-16 02:00:00,0.0,0.0
2026-08-16 03:00:00,0.0,0.0
2026-08-16 04:00:00,0.0,0.0
2026-08-16 05:00:00,0.0,0.0
2026-08-16 06:00:00,0.0,0.0
2026-08-16 07:00:00,13.5,0.060750000000000005
2026-08-16 08:00:00,66.3,0.29835
2026-08-16 09:00:00,194.1,0.8734500000000001
2026-08-16 10:00:00,707.5,3.1837500000000003
2026-08-16 11:00:00,739.5,3.32775
2026-08-16 12:00:00,669.6,3.0132
2026-08-16 13:00:00,659.1,2.9659500000000003
2026-08-16 14:00:00,659.3,2.96685
2026-08-16 15:00:00,593.9,2.67255
2026-08-16 16:00:00,454.2,2.0439
2026-08-16 17:00:00,287.1,1.29195
2026-08-16 18:00:00,149.5,0.6727500000000001
2026-08-16 19:00:00,95.3,0.42885
2026-08-16 20:00:00,38.8,0.1746
2026-08-16 21:00:00,4.4,0.019799999999999998
2026-08-16 22:00:00,0.0,0.0
2026-08-16 23:00:00,0.0,0.0
