datetime,power
2026-09-09 00:00:00,0.0
2026-09-09 00:15:00,0.0
2026-09-09 00:30:00,0.0
2026-09-09 00:45:00,0.0
2026-09-09 01:00:00,0.0
2026-09-09 01:15:00,0.0
2026-09-09 01:30:00,0.0
2026-09-09 01:45:00,0.0
2026-09-09 02:00:00,0.0
2026-09-09 02:15:00,0.0
2026-09-09 02:30:00,0.0
2026-09-09 02:45:00,0.0
2026-09-09 03:00:00,0.0
2026-09-09 03:15:00,0.0
2026-09-09 03:30:00,0.0
2026-09-09 03:45:00,0.0
2026-09-09 04:00:00,0.0
2026-09-09 04:15:00,0.0
2026-09-09 04:30:00,0.0
2026-09-09 04:45:00,0.0
2026-09-09 05:00:00,0.0
2026-09-09 05:15:00,0.0
2026-09-09 05:30:00,0.0
2026-09-09 05:45:00,0.0
2026-09-09 06:00:00,0.0
2026-09-09 06:15:00,0.0
2026-09-09 06:30:00,0.0
2026-09-09 06:45:00,0.002
2026-09-09 07:00:00,0.041
2026-09-09 07:15:00,0.112
2026-09-09 07:30:00,0.163
2026-09-09 07:45:00,0.126
2026-09-09 08:00:00,0.154
2026-09-09 08:15:00,0.117
2026-09-09 08:30:00,0.244
2026-09-09 08:45:00,0.436
2026-09-09 09:00:00,0.616
2026-09-09 09:15:00,0.995
2026-09-09 09:30:00,1.16
2026-09-09 09:45:00,1.546
2026-09-09 10:00:00,2.075
2026-09-09 10:15:00,1.908
2026-09-09 10:30:00,1.64
2026-09-09 10:45:00,1.128
2026-09-09 11:00:00,0.971
2026-09-09 11:15:00,0.909
2026-09-09 11:30:00,1.562
2026-09-09 11:45:00,2.241
2026-09-09 12:00:00,2.899
2026-09-09 12:15:00,2.783
2026-09-09 12:30:00,2.252
2026-09-09 12:45:00,2.81
2026-09-09 13:00:00,2.701
2026-09-09 13:15:00,5.488
2026-09-09 13:30:00,2.891
2026-09-09 13:45:00,3.279
2026-09-09 14:00:00,2.717
2026-09-09 14:15:00,2.129
2026-09-09 14:30:00,1.618
2026-09-09 14:45:00,2.839
2026-09-09 15:00:00,2.724
2026-09-09 15:15:00,2.589
2026-09-09 15:30:00,3.049
2026-09-09 15:45:00,2.239
2026-09-09 16:00:00,2.569
2026-09-09 16:15:00,2.341
2026-09-09 16:30:00,1.959
2026-09-09 16:45:00,1.758
2026-09-09 17:00:00,1.925
2026-09-09 17:15:00,1.751
2026-09-09 17:30:00,1.333
2026-09-09 17:45:00,0.836
2026-09-09 18:00:00,1.252
2026-09-09 18:15:00,1.335
2026-09-09 18:30:00,0.971
2026-09-09 18:45:00,0.424
2026-09-09 19:00:00,0.148
2026-09-09 19:15:00,0.057
2026-09-09 19:30:00,0.041
2026-09-09 19:45:00,0.0
2026-09-09 20:00:00,0.0
2026-09-09 20:15:00,0.0
2026-09-09 20:30:00,0.0
2026-09-09 20:45:00,0.0
2026-09-09 21:00:00,0.0
2026-09-09 21:15:00,0.0
2026-09-09 21:30:00,0.0
2026-09-09 21:45:00,0.0
2026-09-09 22:00:00,0.0
2026-09-09 22:15:00,0.0
2026-09-09 22:30:00,0.0
2026-09-09 22:45:00,0.0
2026-09-09 23:00:00,0.0
2026-09-09 23:15:00,0.0
2026-09-09 23:30:00,0.0
2026-09-09 23:45:00,0.0
